user_id,login_time,failed_attempts,new_ip,new_device,device,location,vpn_used,proxy_used,login_successful,account_age_days,suspicious_activity,is_risky
55045,01-01-2024 05:42,3,0,1,Tablet,India,0,0,0,3075,0,0
98888,01-01-2024 05:43,1,1,0,Windows,UK,0,0,1,2075,0,1
40790,01-01-2024 05:44,4,0,0,Mac,USA,0,0,1,392,0,0
6600,01-01-2024 05:45,6,1,0,Mac,Germany,1,1,1,2226,0,1
95660,01-01-2024 05:46,5,0,1,Mac,Australia,1,0,1,3327,0,0
94179,01-01-2024 05:47,1,1,1,Mobile,Australia,0,0,1,453,0,0
41764,01-01-2024 05:48,3,0,0,Linux,India,1,0,0,1721,0,0
75543,01-01-2024 05:49,7,1,0,Linux,USA,0,1,1,2189,0,0
46714,01-01-2024 05:50,6,0,0,Mac,Australia,1,1,1,3583,0,0
57835,01-01-2024 05:51,6,0,0,Windows,UK,1,0,1,2531,0,0
74744,01-01-2024 05:52,3,1,1,Tablet,India,0,1,1,762,0,0
57491,01-01-2024 05:53,0,0,1,Mobile,Australia,0,1,1,2303,0,0
19589,01-01-2024 05:54,6,0,0,Linux,UK,1,1,0,983,0,0
44484,01-01-2024 05:55,5,1,0,Tablet,Australia,1,1,1,1070,0,0
83989,01-01-2024 05:56,7,1,1,Windows,Australia,0,1,1,3396,0,0
37212,01-01-2024 05:57,4,1,1,Mac,UK,1,1,1,1293,1,0
44525,01-01-2024 05:58,7,1,0,Mobile,Australia,1,0,1,1552,0,0
48202,01-01-2024 05:59,9,0,0,Windows,UK,0,0,1,3645,0,0
33635,01-01-2024 06:00,7,0,1,Linux,Canada,1,0,1,1200,0,0
64208,01-01-2024 06:01,8,0,0,Mac,Australia,1,0,1,3423,0,0
34828,01-01-2024 06:02,0,1,0,Tablet,Australia,1,0,1,2956,0,0
19711,01-01-2024 06:03,2,1,0,Mac,Germany,1,1,0,2998,0,0
4420,01-01-2024 06:04,5,0,0,Linux,Australia,0,1,1,2273,0,0
97752,01-01-2024 06:05,3,0,1,Mobile,Canada,1,1,1,3266,0,0
1301,01-01-2024 06:06,7,0,1,Tablet,UK,1,1,1,3129,0,0
46236,01-01-2024 06:07,9,1,1,Windows,Germany,0,0,0,3475,0,0
67235,01-01-2024 06:08,0,1,0,Linux,Germany,0,0,1,2856,0,0
55240,01-01-2024 06:09,4,1,0,Linux,Australia,0,1,1,41,0,0
66726,01-01-2024 06:10,3,1,1,Tablet,USA,1,0,1,1576,0,0
11492,01-01-2024 06:11,0,1,0,Mac,Canada,1,1,1,3105,0,0
7102,01-01-2024 06:12,9,1,0,Mobile,Australia,0,0,1,3076,0,0
51336,01-01-2024 06:13,5,0,0,Mac,Canada,0,1,1,952,0,0
86314,01-01-2024 06:14,9,1,0,Tablet,Germany,1,1,1,1469,0,0
27641,01-01-2024 06:15,2,0,0,Tablet,Germany,0,1,1,2928,0,1
35584,01-01-2024 06:16,4,1,1,Linux,Australia,1,0,1,3590,0,1
33745,01-01-2024 06:17,5,1,1,Mobile,Australia,1,0,1,3011,0,0
24093,01-01-2024 06:18,3,0,0,Linux,UK,1,0,0,3216,1,0
67105,01-01-2024 06:19,9,1,1,Linux,India,1,1,1,164,0,0
52885,01-01-2024 06:20,9,1,0,Linux,Australia,0,0,1,1573,0,0
37631,01-01-2024 06:21,5,0,1,Windows,Australia,1,1,0,2504,0,0
73991,01-01-2024 06:22,6,1,0,Linux,Canada,0,0,1,1028,0,0
5014,01-01-2024 06:23,1,1,0,Mobile,India,0,1,0,19,0,1
12093,01-01-2024 06:24,6,0,0,Mac,Germany,0,1,1,1313,0,0
19070,01-01-2024 06:25,6,1,1,Tablet,Canada,1,1,1,2939,0,0
36777,01-01-2024 06:26,1,0,1,Linux,Germany,1,0,1,2116,0,0
57958,01-01-2024 06:27,2,0,0,Tablet,Germany,1,0,1,169,0,0
83074,01-01-2024 06:28,2,1,0,Linux,India,1,0,1,1862,0,0
11729,01-01-2024 06:29,0,1,1,Windows,Germany,1,0,1,1423,0,0
46017,01-01-2024 06:30,0,0,1,Windows,Canada,0,0,1,833,0,0
67320,01-01-2024 06:31,9,0,0,Linux,Germany,0,1,0,2604,1,0
28751,01-01-2024 06:32,5,0,1,Tablet,Canada,1,1,1,3199,0,0
79069,01-01-2024 06:33,8,0,1,Linux,UK,1,1,1,982,0,0
55748,01-01-2024 06:34,8,1,0,Mac,USA,0,0,1,2308,0,0
6801,01-01-2024 06:35,0,1,1,Linux,India,1,1,1,1154,0,0
20190,01-01-2024 06:36,6,1,0,Tablet,Australia,0,1,1,1299,0,1
50689,01-01-2024 06:37,5,0,0,Linux,Germany,0,0,1,906,0,0
51993,01-01-2024 06:38,3,1,1,Tablet,UK,1,1,0,1343,0,0
30592,01-01-2024 06:39,2,1,1,Linux,Australia,0,1,1,357,0,0
11647,01-01-2024 06:40,8,1,0,Linux,Germany,1,0,0,936,0,0
9716,01-01-2024 06:41,9,1,1,Windows,Australia,0,1,1,3474,0,0
89891,01-01-2024 06:42,4,1,0,Mobile,India,1,0,1,3487,0,1
88545,01-01-2024 06:43,7,1,0,Linux,India,1,1,1,1101,0,0
90912,01-01-2024 06:44,3,0,0,Tablet,Germany,1,0,0,70,0,0
71316,01-01-2024 06:45,3,0,1,Mobile,Germany,1,1,1,2831,1,0
3368,01-01-2024 06:46,5,0,0,Mobile,USA,1,0,1,2929,0,1
78575,01-01-2024 06:47,5,1,0,Mac,India,0,0,1,1492,0,0
7655,01-01-2024 06:48,2,1,1,Mac,UK,0,1,1,1983,0,0
71031,01-01-2024 06:49,1,1,1,Linux,Australia,1,1,0,2066,0,0
77429,01-01-2024 06:50,8,1,0,Tablet,UK,0,0,1,2720,0,0
92083,01-01-2024 06:51,1,0,0,Linux,Germany,1,1,1,1358,0,0
88922,01-01-2024 06:52,8,0,0,Tablet,Canada,1,0,1,147,0,0
56766,01-01-2024 06:53,7,1,0,Mobile,Canada,0,0,0,1680,0,0
14403,01-01-2024 06:54,9,1,1,Windows,USA,1,0,1,20,0,1
33097,01-01-2024 06:55,6,0,0,Linux,USA,0,0,0,1030,0,0
79657,01-01-2024 06:56,4,1,1,Mobile,USA,0,1,0,773,0,0
11966,01-01-2024 06:57,2,0,0,Linux,Germany,1,1,0,2726,1,0
94848,01-01-2024 06:58,1,1,0,Tablet,Germany,1,1,1,207,0,1
53921,01-01-2024 06:59,7,0,1,Linux,Australia,1,0,1,3274,0,1
50726,01-01-2024 07:00,1,0,0,Windows,USA,0,0,1,233,0,0
51300,01-01-2024 07:01,7,1,0,Linux,Canada,0,1,1,2016,0,0
23677,01-01-2024 07:02,4,0,1,Mobile,Canada,0,1,1,1454,0,0
56609,01-01-2024 07:03,8,1,0,Mobile,Canada,1,0,1,631,1,0
97825,01-01-2024 07:04,3,1,1,Mobile,India,0,1,1,3494,0,1
57661,01-01-2024 07:05,7,1,1,Windows,India,1,0,1,1416,0,0
32024,01-01-2024 07:06,6,0,0,Windows,USA,0,1,1,3321,0,0
71313,01-01-2024 07:07,7,0,1,Windows,Australia,1,1,1,3167,0,0
54006,01-01-2024 07:08,4,0,1,Mac,Germany,0,0,1,1014,0,0
96285,01-01-2024 07:09,1,0,1,Mobile,India,0,0,0,3361,0,0
16338,01-01-2024 07:10,6,1,0,Mobile,Australia,0,1,1,1965,1,0
69027,01-01-2024 07:11,2,1,1,Windows,UK,0,0,1,973,0,0
93772,01-01-2024 07:12,9,1,0,Mac,USA,0,1,0,2241,0,0
81135,01-01-2024 07:13,9,0,0,Mac,India,0,0,1,550,0,0
20508,01-01-2024 07:14,9,1,1,Windows,Australia,0,0,1,2400,0,0
4051,01-01-2024 07:15,9,1,1,Mac,India,1,0,0,3633,0,0
49747,01-01-2024 07:16,1,0,0,Windows,Canada,1,0,1,1778,0,0
88142,01-01-2024 07:17,2,0,0,Mobile,India,0,1,0,2144,0,0
88235,01-01-2024 07:18,3,0,1,Linux,USA,1,1,1,166,0,1
55021,01-01-2024 07:19,9,0,1,Mobile,Germany,1,0,1,3105,0,0
67412,01-01-2024 07:20,6,1,1,Mobile,Germany,1,1,1,328,1,0
59335,01-01-2024 07:21,9,0,0,Tablet,Australia,1,1,1,3400,0,0
57179,01-01-2024 07:22,0,1,1,Mobile,USA,1,0,1,1527,0,0
33093,01-01-2024 07:23,5,0,0,Tablet,Germany,1,1,1,3458,0,0
70678,01-01-2024 07:24,5,0,0,Mac,Australia,0,1,1,725,0,0
81738,01-01-2024 07:25,7,0,0,Windows,Australia,0,0,1,2788,0,0
40734,01-01-2024 07:26,1,1,0,Mac,Australia,0,0,1,1181,0,0
73615,01-01-2024 07:27,1,0,1,Mac,India,0,0,0,2282,0,0
74523,01-01-2024 07:28,0,1,1,Linux,Australia,1,1,1,1649,0,0
95476,01-01-2024 07:29,2,1,0,Windows,Canada,1,0,1,2278,0,0
18019,01-01-2024 07:30,6,1,0,Linux,UK,1,0,1,2364,0,0
84613,01-01-2024 07:31,7,0,1,Linux,UK,1,0,1,1256,0,1
92794,01-01-2024 07:32,6,1,1,Linux,Canada,0,0,1,2618,0,0
87672,01-01-2024 07:33,8,0,1,Mobile,UK,0,0,1,1818,1,0
74847,01-01-2024 07:34,7,1,1,Mac,UK,0,0,1,1382,0,0
83750,01-01-2024 07:35,7,1,0,Windows,India,1,0,0,1857,0,0
80634,01-01-2024 07:36,1,1,1,Mobile,UK,0,0,1,96,0,0
29251,01-01-2024 07:37,0,0,1,Linux,USA,0,0,1,2146,0,1
26945,01-01-2024 07:38,5,0,1,Linux,Australia,1,0,1,3031,0,0
91852,01-01-2024 07:39,6,0,1,Linux,Australia,1,1,1,1344,0,0
33217,01-01-2024 07:40,5,0,0,Linux,Australia,0,0,0,17,0,0
9308,01-01-2024 07:41,6,1,0,Tablet,USA,1,1,0,207,0,0
6949,01-01-2024 07:42,7,0,0,Tablet,UK,1,1,1,112,0,0
52990,01-01-2024 07:43,1,0,0,Linux,UK,1,0,1,3278,0,0
2150,01-01-2024 07:44,0,1,0,Tablet,Canada,1,0,0,3084,0,1
90480,01-01-2024 07:45,9,0,1,Windows,India,0,1,1,2533,0,0
75740,01-01-2024 07:46,7,1,0,Linux,India,1,0,1,3423,0,0
67617,01-01-2024 07:47,7,0,1,Tablet,India,1,1,1,785,0,0
95841,01-01-2024 07:48,7,0,0,Tablet,Canada,1,1,1,3365,1,0
17896,01-01-2024 07:49,9,1,1,Mac,Germany,0,0,1,674,0,0
47175,01-01-2024 07:50,6,0,1,Mac,India,0,0,1,2963,0,0
8805,01-01-2024 07:51,1,1,0,Windows,Australia,1,1,1,966,0,0
6237,01-01-2024 07:52,3,1,1,Linux,UK,1,1,1,3519,0,1
21056,01-01-2024 07:53,8,0,1,Mac,Germany,0,1,1,2565,0,0
46543,01-01-2024 07:54,7,1,1,Linux,Germany,1,0,1,46,0,1
57556,01-01-2024 07:55,3,1,1,Mac,Germany,1,1,1,1427,0,1
4343,01-01-2024 07:56,7,1,0,Linux,India,0,1,0,2717,0,0
14500,01-01-2024 07:57,9,0,1,Tablet,USA,0,0,1,3519,0,1
54222,01-01-2024 07:58,5,0,1,Tablet,Germany,0,0,1,871,1,0
30375,01-01-2024 07:59,8,0,1,Windows,Germany,0,1,0,415,0,0
10662,01-01-2024 08:00,0,0,1,Mobile,India,1,0,1,2770,0,0
17964,01-01-2024 08:01,5,1,1,Tablet,UK,0,1,1,3298,0,0
60638,01-01-2024 08:02,3,1,0,Mac,Australia,0,1,1,2101,0,0
74666,01-01-2024 08:03,2,1,0,Linux,UK,0,1,1,2613,1,0
86067,01-01-2024 08:04,4,0,1,Linux,Canada,0,1,1,679,0,0
68215,01-01-2024 08:05,9,0,1,Windows,UK,0,0,1,224,1,0
70042,01-01-2024 08:06,7,0,0,Tablet,Canada,1,0,1,2883,0,1
14284,01-01-2024 08:07,9,0,0,Mobile,Germany,1,0,0,2145,0,0
73789,01-01-2024 08:08,5,0,1,Mobile,Germany,1,1,0,1965,0,1
85664,01-01-2024 08:09,0,1,0,Mobile,UK,1,1,1,1512,0,0
94468,01-01-2024 08:10,5,1,1,Mobile,Germany,1,1,1,159,0,0
62389,01-01-2024 08:11,6,0,0,Tablet,Germany,1,1,1,1820,0,0
10435,01-01-2024 08:12,5,1,1,Tablet,Australia,0,1,1,3444,0,0
55340,01-01-2024 08:13,2,1,1,Mobile,Australia,1,0,0,1759,0,0
45078,01-01-2024 08:14,8,1,0,Linux,Canada,1,1,1,308,0,0
79832,01-01-2024 08:15,9,0,1,Linux,Germany,0,0,1,228,0,0
52293,01-01-2024 08:16,9,1,0,Linux,Canada,0,1,1,744,1,0
96981,01-01-2024 08:17,3,0,0,Mac,UK,0,0,1,2376,0,0
79781,01-01-2024 08:18,4,1,0,Tablet,Germany,1,0,1,3284,0,0
61403,01-01-2024 08:19,4,0,1,Linux,Canada,0,0,1,2997,0,0
30124,01-01-2024 08:20,2,0,0,Tablet,USA,0,0,1,3257,0,0
96435,01-01-2024 08:21,1,0,1,Mobile,Australia,0,0,1,772,0,0
44919,01-01-2024 08:22,7,0,0,Tablet,Canada,0,0,1,382,0,0
36247,01-01-2024 08:23,6,0,0,Mobile,USA,0,0,1,1991,0,0
95758,01-01-2024 08:24,4,0,1,Windows,UK,1,0,0,2402,0,1
92747,01-01-2024 08:25,0,0,0,Tablet,UK,0,1,0,1424,0,0
63752,01-01-2024 08:26,9,0,1,Mac,Canada,0,0,1,107,1,1
57573,01-01-2024 08:27,0,1,0,Tablet,UK,1,1,0,3265,0,0
60101,01-01-2024 08:28,7,0,0,Tablet,Canada,1,0,1,2284,0,0
27646,01-01-2024 08:29,3,1,1,Linux,Canada,0,1,1,2625,0,0
24049,01-01-2024 08:30,3,0,0,Windows,India,0,0,1,1338,0,0
80605,01-01-2024 08:31,8,0,1,Linux,USA,0,1,0,2436,0,0
99116,01-01-2024 08:32,1,0,1,Mobile,India,0,1,0,85,0,0
98379,01-01-2024 08:33,4,1,1,Windows,Germany,0,1,1,955,0,0
69385,01-01-2024 08:34,5,1,1,Windows,USA,1,0,1,445,0,1
41158,01-01-2024 08:35,5,0,0,Windows,Australia,1,1,1,1256,0,0
66417,01-01-2024 08:36,9,1,0,Tablet,India,0,1,1,2518,0,0
24289,01-01-2024 08:37,2,1,1,Linux,USA,0,0,1,2245,0,1
10823,01-01-2024 08:38,9,1,1,Mobile,USA,0,0,1,2026,0,0
61160,01-01-2024 08:39,5,1,1,Tablet,UK,0,1,1,774,0,0
42975,01-01-2024 08:40,9,0,0,Mac,Canada,1,1,1,2169,0,1
10540,01-01-2024 08:41,9,1,0,Mac,Canada,1,1,1,2833,0,0
17364,01-01-2024 08:42,4,1,1,Mac,India,0,1,1,2236,0,0
5611,01-01-2024 08:43,7,1,1,Linux,Germany,1,1,1,2363,0,0
28663,01-01-2024 08:44,3,1,1,Tablet,Germany,1,0,1,3147,0,0
52991,01-01-2024 08:45,9,0,1,Windows,Australia,1,1,1,3066,0,1
58679,01-01-2024 08:46,9,0,1,Tablet,Germany,0,0,1,1234,0,0
31977,01-01-2024 08:47,2,0,1,Tablet,Germany,1,1,1,1928,0,0
95704,01-01-2024 08:48,5,0,0,Windows,UK,0,1,1,3505,0,0
50115,01-01-2024 08:49,9,1,1,Mac,UK,1,0,1,1780,0,1
92007,01-01-2024 08:50,8,1,0,Windows,Germany,1,0,0,2841,0,0
89223,01-01-2024 08:51,7,1,0,Mac,USA,1,0,1,2173,0,0
61890,01-01-2024 08:52,9,1,1,Tablet,UK,1,0,1,3082,0,1
67387,01-01-2024 08:53,7,0,1,Mac,Australia,1,1,1,1469,1,0
19071,01-01-2024 08:54,2,0,1,Windows,USA,0,0,0,3634,0,1
60275,01-01-2024 08:55,0,1,0,Mobile,USA,0,1,0,534,0,0
73369,01-01-2024 08:56,2,0,1,Mac,Canada,0,0,0,3635,0,0
12938,01-01-2024 08:57,2,0,0,Linux,India,0,0,0,1697,0,0
36195,01-01-2024 08:58,5,0,1,Tablet,UK,0,0,1,1245,0,0
92680,01-01-2024 08:59,2,1,1,Windows,Canada,1,1,1,666,0,0
5000,01-01-2024 09:00,1,1,0,Windows,Canada,0,1,0,3328,0,0
71588,01-01-2024 09:01,8,0,0,Mobile,Canada,1,0,1,2587,0,0
94610,01-01-2024 09:02,5,0,0,Mac,Germany,1,0,1,2992,0,0
98856,01-01-2024 09:03,4,1,1,Tablet,USA,0,0,1,2727,0,1
39304,01-01-2024 09:04,2,0,1,Tablet,Germany,0,1,1,2025,0,1
70449,01-01-2024 09:05,6,0,1,Mac,UK,1,0,0,3508,0,0
83986,01-01-2024 09:06,6,0,1,Tablet,India,1,1,1,494,0,0
90643,01-01-2024 09:07,3,1,0,Linux,Australia,1,0,1,452,0,0
21764,01-01-2024 09:08,9,0,0,Mac,Australia,0,1,1,1155,0,0
87027,01-01-2024 09:09,1,0,1,Linux,USA,1,1,1,1039,0,0
39494,01-01-2024 09:10,1,1,0,Linux,Australia,0,0,1,969,0,0
4373,01-01-2024 09:11,7,1,0,Windows,Australia,0,1,1,2573,0,0
13161,01-01-2024 09:12,3,0,0,Tablet,Canada,1,1,0,983,1,0
98532,01-01-2024 09:13,6,1,0,Tablet,Germany,1,1,1,3247,0,1
93658,01-01-2024 09:14,2,1,0,Mobile,UK,0,0,0,1046,1,0
28350,01-01-2024 09:15,8,0,0,Tablet,Australia,0,0,1,2003,1,0
94008,01-01-2024 09:16,9,0,1,Mac,Australia,1,1,0,609,0,0
95297,01-01-2024 09:17,8,0,0,Linux,UK,1,1,0,2090,0,0
26351,01-01-2024 09:18,6,1,1,Mac,USA,1,0,1,3276,1,0
89668,01-01-2024 09:19,6,1,0,Tablet,Germany,0,1,1,752,0,0
16305,01-01-2024 09:20,0,0,1,Mac,USA,0,1,1,311,1,0
76353,01-01-2024 09:21,9,1,1,Tablet,Australia,0,0,1,687,0,0
77797,01-01-2024 09:22,7,1,0,Mobile,Canada,1,0,1,2949,0,1
66953,01-01-2024 09:23,1,0,1,Mobile,Australia,1,0,1,705,1,0
58458,01-01-2024 09:24,7,1,0,Tablet,USA,1,0,1,45,1,0
21358,01-01-2024 09:25,1,1,1,Mac,Germany,1,1,1,2867,0,0
4267,01-01-2024 09:26,0,1,0,Linux,USA,0,0,1,478,0,0
83745,01-01-2024 09:27,7,1,0,Tablet,USA,1,0,1,2208,0,0
90588,01-01-2024 09:28,3,1,0,Mobile,USA,1,0,1,1844,0,0
39513,01-01-2024 09:29,9,1,1,Windows,Australia,0,0,0,2529,0,1
27092,01-01-2024 09:30,5,0,0,Tablet,India,1,1,1,2963,0,0
12338,01-01-2024 09:31,9,0,0,Windows,Germany,1,1,1,2429,0,0
1412,01-01-2024 09:32,9,0,0,Windows,India,1,0,1,3337,0,0
8543,01-01-2024 09:33,0,1,0,Linux,USA,0,0,1,490,0,0
34496,01-01-2024 09:34,8,0,0,Mobile,UK,1,0,0,2556,0,0
61692,01-01-2024 09:35,6,0,0,Tablet,Canada,0,0,1,170,0,0
90084,01-01-2024 09:36,4,0,1,Windows,Canada,0,1,1,1849,0,0
93920,01-01-2024 09:37,5,1,1,Mobile,Australia,0,1,1,394,0,0
45425,01-01-2024 09:38,2,0,0,Mobile,UK,1,0,0,3274,0,0
39756,01-01-2024 09:39,8,0,0,Mobile,Canada,0,1,0,1812,0,0
19888,01-01-2024 09:40,1,1,0,Mobile,UK,0,0,0,467,0,0
36735,01-01-2024 09:41,9,1,0,Mobile,USA,1,1,1,3080,0,0
48295,01-01-2024 09:42,0,0,0,Mobile,USA,1,0,0,3338,0,0
84042,01-01-2024 09:43,0,1,1,Mac,UK,0,0,1,3400,0,0
86999,01-01-2024 09:44,9,1,0,Mac,UK,1,1,1,1504,0,0
18955,01-01-2024 09:45,1,0,0,Mobile,UK,1,1,0,3519,0,0
38841,01-01-2024 09:46,5,0,0,Mac,India,1,0,1,2147,0,0
71640,01-01-2024 09:47,5,0,0,Tablet,Australia,0,1,1,1326,0,0
66510,01-01-2024 09:48,8,0,0,Linux,Canada,1,1,1,728,0,0
35911,01-01-2024 09:49,9,1,1,Mac,Canada,1,1,1,1578,0,1
60031,01-01-2024 09:50,3,0,1,Mac,USA,0,0,0,1622,0,0
89726,01-01-2024 09:51,7,1,0,Windows,Germany,1,0,1,1447,0,1
8357,01-01-2024 09:52,3,1,0,Linux,India,0,1,1,1142,0,1
33479,01-01-2024 09:53,2,0,0,Mobile,Germany,1,0,1,1755,0,0
62476,01-01-2024 09:54,3,1,1,Mobile,Australia,0,1,1,218,0,0
45811,01-01-2024 09:55,0,0,1,Mobile,UK,0,0,1,2929,0,0
37208,01-01-2024 09:56,8,0,0,Tablet,Germany,0,0,1,1961,0,0
21150,01-01-2024 09:57,4,1,0,Windows,Australia,1,1,1,1819,0,1
72180,01-01-2024 09:58,6,0,1,Linux,USA,0,1,0,812,0,0
44286,01-01-2024 09:59,2,1,1,Mac,Australia,1,1,1,1650,0,0
69450,01-01-2024 10:00,4,1,0,Windows,Australia,1,0,1,2307,0,0
22352,01-01-2024 10:01,9,0,0,Mac,Australia,1,1,1,2978,1,1
56069,01-01-2024 10:02,3,1,0,Tablet,USA,1,0,1,3534,0,0
15397,01-01-2024 10:03,6,1,0,Windows,UK,1,1,1,217,0,0
42555,01-01-2024 10:04,4,0,1,Windows,India,1,1,0,967,0,0
47959,01-01-2024 10:05,1,1,0,Mac,UK,1,1,0,1902,0,0
1728,01-01-2024 10:06,2,1,0,Windows,USA,0,1,1,1801,0,1
51517,01-01-2024 10:07,7,1,0,Linux,USA,0,1,1,1445,0,0
67234,01-01-2024 10:08,2,0,0,Mac,India,0,1,1,252,0,0
40954,01-01-2024 10:09,6,1,1,Mobile,Australia,0,1,1,1459,0,0
48280,01-01-2024 10:10,4,0,0,Tablet,India,1,1,1,3089,0,0
80459,01-01-2024 10:11,6,0,0,Mac,Germany,0,0,1,3144,0,0
17779,01-01-2024 10:12,9,1,0,Mobile,Australia,1,1,0,1574,0,1
64932,01-01-2024 10:13,8,1,0,Mac,Germany,1,1,1,1641,0,0
73936,01-01-2024 10:14,6,1,1,Tablet,Germany,0,0,1,1742,0,0
25466,01-01-2024 10:15,5,0,0,Mobile,Australia,0,0,1,1370,1,0
37939,01-01-2024 10:16,0,1,1,Mac,Australia,1,1,1,1225,0,1
70896,01-01-2024 10:17,3,1,0,Mac,USA,1,0,1,2099,1,1
36270,01-01-2024 10:18,7,0,0,Linux,USA,0,1,0,888,0,1
60163,01-01-2024 10:19,0,1,1,Tablet,Australia,0,1,1,3072,0,0
83637,01-01-2024 10:20,5,1,1,Linux,UK,1,1,1,645,0,0
52934,01-01-2024 10:21,1,1,1,Linux,UK,1,1,1,268,0,0
65895,01-01-2024 10:22,8,0,0,Mobile,USA,0,0,1,2637,1,0
33307,01-01-2024 10:23,7,0,1,Tablet,Germany,0,0,0,1376,0,0
55098,01-01-2024 10:24,8,1,1,Tablet,USA,0,0,1,3367,0,0
61921,01-01-2024 10:25,8,1,0,Linux,Canada,1,1,1,3206,0,0
6486,01-01-2024 10:26,1,0,1,Windows,Canada,1,0,1,411,0,1
9335,01-01-2024 10:27,1,1,1,Mobile,USA,1,1,1,2143,0,0
87900,01-01-2024 10:28,8,1,0,Linux,Australia,0,1,1,800,0,0
90112,01-01-2024 10:29,1,0,1,Tablet,Canada,1,0,1,2795,0,0
98203,01-01-2024 10:30,3,1,1,Linux,USA,0,0,1,1445,0,0
12130,01-01-2024 10:31,1,0,0,Mac,Australia,1,1,1,1638,0,1
88508,01-01-2024 10:32,0,0,0,Tablet,India,0,1,1,1099,0,0
61566,01-01-2024 10:33,9,0,1,Linux,USA,0,0,0,3544,0,0
67703,01-01-2024 10:34,6,0,0,Mobile,Germany,1,0,1,3346,0,1
28192,01-01-2024 10:35,4,1,0,Linux,India,0,0,1,3016,1,0
2062,01-01-2024 10:36,2,1,0,Windows,Germany,0,1,0,3096,0,0
85076,01-01-2024 10:37,7,1,1,Linux,Germany,0,0,1,2128,0,0
90780,01-01-2024 10:38,4,0,1,Mobile,India,0,0,1,3440,1,0
22545,01-01-2024 10:39,0,0,0,Tablet,Canada,1,1,1,1690,0,0
22689,01-01-2024 10:40,8,1,0,Windows,Canada,0,1,1,3218,0,0
12174,01-01-2024 10:41,4,1,0,Linux,USA,1,1,1,3236,0,0
89461,01-01-2024 10:42,2,1,0,Linux,UK,0,1,0,139,0,0
10348,01-01-2024 10:43,5,0,1,Windows,Canada,0,1,1,1726,0,0
24714,01-01-2024 10:44,7,0,1,Windows,Germany,1,0,1,972,0,0
39102,01-01-2024 10:45,1,1,1,Tablet,Australia,1,0,1,2431,0,0
75460,01-01-2024 10:46,2,0,0,Windows,UK,1,0,1,1121,0,0
90930,01-01-2024 10:47,6,0,0,Mac,USA,0,0,1,2416,0,0
7801,01-01-2024 10:48,1,0,1,Tablet,Germany,1,0,0,2400,0,0
73267,01-01-2024 10:49,4,1,1,Tablet,Australia,1,1,0,3076,0,0
49136,01-01-2024 10:50,8,1,1,Linux,India,1,1,1,2747,0,1
24625,01-01-2024 10:51,6,1,0,Mobile,Canada,0,1,1,3192,0,0
83873,01-01-2024 10:52,2,0,1,Mac,Australia,0,0,1,2354,0,0
73592,01-01-2024 10:53,1,0,1,Mobile,Canada,0,1,1,3110,0,0
78052,01-01-2024 10:54,9,0,1,Tablet,Canada,0,0,1,360,1,0
45261,01-01-2024 10:55,8,1,1,Mac,Canada,1,0,1,1701,0,0
2542,01-01-2024 10:56,8,1,0,Linux,USA,0,0,1,355,0,0
22677,01-01-2024 10:57,8,1,0,Mobile,Australia,0,1,1,2966,0,0
47732,01-01-2024 10:58,9,1,0,Linux,Canada,1,1,1,1622,0,1
51343,01-01-2024 10:59,2,1,1,Mac,India,1,0,1,2769,0,0
40081,01-01-2024 11:00,0,1,1,Windows,USA,1,0,1,679,0,1
63856,01-01-2024 11:01,8,1,0,Mac,Canada,0,0,1,3244,0,1
94105,01-01-2024 11:02,6,0,1,Mac,Australia,0,1,1,3208,0,1
89858,01-01-2024 11:03,1,0,0,Linux,UK,0,1,0,1267,0,0
20065,01-01-2024 11:04,5,1,1,Linux,Australia,0,1,1,50,0,0
84460,01-01-2024 11:05,8,1,0,Mobile,UK,1,1,1,456,0,0
89092,01-01-2024 11:06,7,0,0,Windows,India,0,0,1,1391,0,0
55693,01-01-2024 11:07,5,1,1,Mac,India,0,1,1,2013,0,0
27962,01-01-2024 11:08,5,0,0,Windows,Germany,1,0,1,92,1,0
29295,01-01-2024 11:09,7,1,0,Windows,Australia,0,0,0,3344,1,1
14807,01-01-2024 11:10,8,1,1,Tablet,India,1,1,1,331,0,0
43348,01-01-2024 11:11,7,1,1,Windows,USA,0,0,1,2611,0,0
27432,01-01-2024 11:12,0,1,0,Windows,UK,1,1,1,2840,0,0
84285,01-01-2024 11:13,1,0,1,Linux,Canada,0,1,0,1128,0,0
92792,01-01-2024 11:14,5,1,0,Windows,Australia,1,1,0,1866,0,0
58854,01-01-2024 11:15,7,0,1,Tablet,Canada,0,1,1,3349,1,0
41262,01-01-2024 11:16,3,0,0,Mac,UK,1,0,0,1700,0,0
38080,01-01-2024 11:17,3,0,0,Windows,India,0,0,1,2793,0,1
2324,01-01-2024 11:18,1,0,1,Mobile,UK,0,0,1,2597,0,0
92267,01-01-2024 11:19,9,0,1,Mobile,UK,1,1,1,2191,0,0
36909,01-01-2024 11:20,0,0,1,Windows,UK,1,0,1,392,0,0
90339,01-01-2024 11:21,9,1,1,Mac,UK,1,0,1,3462,0,0
20870,01-01-2024 11:22,8,0,1,Mobile,Germany,0,1,1,2963,0,0
35578,01-01-2024 11:23,6,1,0,Mobile,Australia,0,1,1,578,1,0
73124,01-01-2024 11:24,8,1,1,Linux,USA,1,0,1,194,0,0
